0.178605227844100	0.0873479408291422	0.0624526927292919
0.543567347325153	0.287125495741993	0.215563482489014
0.107004161207138	0.191078301578639	0.326410598123045
0.101862879928717	0.148064798470976	0.0502739948932771
0.229524025709134	0.213557133640545	0.425035302588114
0.121077111476482	0.507060023464957	0.398415840855471
0.711997373975466	0.205006519561702	0.0331246470185327
0.0720667753478356	0.107463511545580	0.406226706772767
0.550146759260801	0.0939473468532169	0.124765612370242
0.107810985029548	0.0452928826245568	0.141080043816248
0.345662600240648	0.505530165488063	0.0562137183542631
0.760803635010031	0.366694274102267	0.0252460812310080
0.0302347669270239	0.0535760567847033	0.279411044107643
0.0572676570758291	0.315033636917423	0.0714017743123996
0.424404101665931	0.0448200045998242	0.0451041038905701
0.826830954617110	0.576818978721497	0.0110131780220513
0.511939464641869	0.0889494063657227	0.303203564071054
0	0.246406436951070	0.385793146289062
0.881235002651777	0.879652335007280	0.822164379768351
0.568108881540454	0.581976083244355	0.577896234996012
0.351044879943006	0.364556792744852	0.366399870675739
0.191680876041232	0.193345239692148	0.193798014606879
0.0863509994737615	0.0907624329462563	0.0935135836075645
0.0342487576922889	0.0340733338339511	0.0374887402073304
